JOURNAL ID,NAME,YEARS CURRENTLY COVERED BY SCOPUS,PUBLISHER,ISSN,SUBJECT AREA,SOURCE TYPE,TIMESTAMP,CITESCORES,PERCENTILES IN CATEGORY,CITESCORE,SJR,SNIP,E-ISSN
13537,Iranian Polymer Journal (English Edition,from 1996 to 2025,Springer Nature,1026.1265,Chemical Engineering: General Chemical EngineeringMaterials Science: Materials ChemistryMaterials Science: Polymers and Plastics,Journal,1/26/2025 7:17,2019:2.8;2020:2.8;2021:3.3;2022:4.4;2023:4.9,,4.9,0.467,0.746,
13057,Industrial and Engineering Chemistry Research,from 1987 to 2024,American Chemical Society,888.5885,Engineering: Industrial and Manufacturing EngineeringChemical Engineering: General Chemical EngineeringChemistry: General Chemistry,Journal,1/26/2025 7:19,2019:5.3;2020:5.6;2021:6.6;2022:7.6;2023:7.4,,,,,
16322,Desalination,from 1966 to 2025,Elsevier,11.9164,Environmental Science: Water Science and TechnologyEngineering: Mechanical EngineeringChemical Engineering: General Chemical EngineeringChemistry: General ChemistryMaterials Science: General Materials Science,Journal,1/26/2025 7:19,,2019:98;2020:98;2021:98;2022:97;2023:97,,,,
130111,Clean Technologies and Environmental Policy,from 2004 to 2025,Springer Nature,1618-954X,"Environmental Science: Management; Monitoring, Policy and LawEnvironmental Science: Environmental EngineeringEnvironmental Science: Environmental Chemistry",Journal,1/26/2025 7:19,,,8.1,0.865,1.038,
21100201089,Algal Research,from 2012 to 2025,Elsevier,2211.9264,Agricultural and Biological Sciences: Agronomy and Crop Science,Journal,1/26/2025 7:19,,,,,,
13900154734,Journal of the Taiwan Institute of Chemical Engineers,from 2009 to 2025,Taiwan Institute of Chemical Engineers,1876.107,Chemical Engineering: General Chemical EngineeringChemistry: General Chemistry,Journal,1/26/2025 7:19,2019:8.2;2020:9;2021:9.2;2022:9.6;2023:9.1,2019:91;2020:90;2021:90;2022:88;2023:85,,,,
17544,International Journal of Biological Macromolecules,,,,,,1/26/2025 7:20,,,,,,
21100466851,Biomass Conversion and Biorefinery,from 2011 to 2025,Springer Nature,2190.6815,Energy: Renewable Energy; Sustainability and the Environment,Journal,1/26/2025 7:20,2019:3.3;2020:4.5;2021:5.6;2022:6.6;2023:7,,,,,
25349,Science of the Total Environment,from 1972 to 2025,Elsevier,48.9697,,Journal,1/26/2025 7:20,,,,,,
21100201754,European Physical Journal Plus,from 2011 to 2024,Springer Nature,2190.5444,Physics and Astronomy: General Physics and AstronomyChemical Engineering: Fluid Flow and Transfer Processes,Journal,1/26/2025 7:20,2019:4.6;2020:5.1;2021:5;2022:4.9;2023:5.4,2019:79;2020:80;2021:77;2022:70;2023:75,5.4,0.473,0.875,
21100255493,Journal of Environmental Chemical Engineering,from 2013 to 2025,Elsevier,2213.2929,Environmental Science: PollutionChemical Engineering: Process Chemistry and TechnologyChemical Engineering: Chemical Engineering (miscellaneous)Environmental Science: Waste Management and Disposal,Journal,1/26/2025 7:21,,,,,,
20448,International Journal of Heat and Mass Transfer,from 1960 to 2025,Elsevier,17.931,Chemical Engineering: Fluid Flow and Transfer ProcessesEngineering: Mechanical EngineeringPhysics and Astronomy: Condensed Matter Physics,Journal,1/26/2025 7:21,,,,,,
27538,Progress in Energy and Combustion Science,from 1975 to 2025,Elsevier,360.1285,,Journal,1/26/2025 7:21,2019:48.3;2020:56.4;2021:60.6;2022:59;2023:59.3,2019:99;2020:99;2021:99;2022:99;2023:99,59.3,6.114,7.566,
19900191860,Bulletin of Chemical Reaction Engineering and Catalysis,from 2009 to 2024,Masyarakat Katalis Indonesia - Indonesian Catalyst Society (MKICS,1978.2993,Chemistry: General ChemistryChemical Engineering: Chemical Engineering (miscellaneous)Chemical Engineering: Process Chemistry and TechnologyChemical Engineering: Catalysis,Journal,1/26/2025 7:21,2019:1.6;2020:2.2;2021:2.4;2022:3.2;2023:3.2,2022:49;2023:48,,,,
21101037132,SN Applied Sciences,from 2019 to 2023;(coverage discontinued in Scopus,Springer Nature,,Engineering: General EngineeringEarth and Planetary Sciences: General Earth and Planetary SciencesPhysics and Astronomy: General Physics and AstronomyEnvironmental Science: General Environmental ScienceView all,Journal,1/26/2025 7:21,2020:1;2021:2.7;2022:5.3,,,,,2523.3971
21100255407,Journal of CO2 Utilization,from 2013 to 2025,Elsevier,2212.982,Chemical Engineering: Process Chemistry and TechnologyEnvironmental Science: Waste Management and DisposalChemical Engineering: Chemical Engineering (miscellaneous,Journal,1/26/2025 7:21,2019:8.2;2020:10.5;2021:11.3;2022:12;2023:13.9,2019:88;2020:92;2021:90;2022:90;2023:91,13.9,1.495,1.286,
13761,International Journal of Thermal Sciences,"from 1973 to 1978; 1987, from 1999 to 2025",Elsevier,1290.0729,Engineering: General EngineeringPhysics and Astronomy: Condensed Matter Physics,Journal,1/26/2025 7:22,,,,,,
13517,Ultrasonics Sonochemistry,from 1994 to 2025,Elsevier,1350.4177,Physics and Astronomy: Acoustics and UltrasonicsChemistry: Inorganic ChemistryMedicine: Radiology; Nuclear Medicine and ImagingChemistry: Organic ChemistryChemical Engineering: Chemical Engineering (miscellaneous)Environmental Science: Environmental Chemistry,Journal,1/26/2025 7:22,2019:11.8;2020:13.6;2021:14.1;2022:15.9;2023:15.8,,,,,
14265,Reviews in Chemical Engineering,"from 1982 to 1985; from 1987 to 1988, from 1990 to 2024",Walter de Gruyter,167.8299,Chemical Engineering: General Chemical Engineering,Journal,1/26/2025 7:22,,2019:90;2020:91;2021:94;2022:94;2023:92,,,,
32791,Industrial Crops and Products,from 1992 to 2025,Elsevier,926.669,Agricultural and Biological Sciences: Agronomy and Crop Science,Journal,1/26/2025 7:22,,,9.5,0.907,1.319,
16366,Canadian Journal of Chemical Engineering,from 1958 to 2025,John Wiley & Sons,8.4034,Chemical Engineering: General Chemical Engineering,Journal,1/26/2025 7:23,,,,,,
16411,Chemical Engineering Research and Design,from 1983 to 2025,Institution of Chemical Engineers,263.8762,Chemistry: General ChemistryChemical Engineering: General Chemical Engineering,Journal,1/26/2025 7:23,,,,,,
17900156728,Polish Journal of Chemical Technology,from 2007 to 2024,Walter de Gruyter,1509.8117,Chemistry: General ChemistryChemical Engineering: General Chemical EngineeringBiochemistry; Genetics and Molecular Biology: Biotechnology,Journal,1/26/2025 7:23,,,1.7,0.199,0.32,
26887,Drying Technology,1983; from 1985 to 2025,Taylor & Francis,737.3937,Chemical Engineering: General Chemical EngineeringChemistry: Physical and Theoretical Chemistry,Journal,1/26/2025 7:23,2019:4.8;2020:5.4;2021:6.4;2022:6.8;2023:7.4,,7.4,0.69,1.078,
24219,Scientific World Journal,from 2000 to 2024,John Wiley & Sons,2356.614,"Medicine: General MedicineEnvironmental Science: General Environmental ScienceBiochemistry; Genetics and Molecular Biology: General Biochemistry, Genetics and Molecular Biology",Journal,1/26/2025 7:24,,2023:87,,,,
10600153311,Chemical Product and Process Modeling,from 2006 to 2024,Walter de Gruyter,,Chemical Engineering: General Chemical EngineeringMathematics: Modeling and Simulation,Journal,1/26/2025 7:24,,,2.1,0.23,0.489,1934.2659
24515,Separation Science and Technology,from 1978 to 2025,Taylor & Francis,149.6395,Chemistry: General ChemistryChemical Engineering: General Chemical EngineeringChemical Engineering: Process Chemistry and TechnologyChemical Engineering: Filtration and Separation,Journal,1/26/2025 7:24,2019:2.6;2020:3.2;2021:4.4;2022:5.3;2023:6.1,2019:56;2020:59;2021:65;2022:67;2023:73,,,,
16083,Journal of Chemical Technology and Biotechnology,from 1979 to 1981; from 1983 to 2025,John Wiley & Sons,268.2575,Chemistry: Inorganic ChemistryChemistry: Organic ChemistryChemical Engineering: General Chemical EngineeringEnergy: Fuel TechnologyEnvironmental Science: PollutionEnvironmental Science: Waste Management and DisposalView all,Journal,1/26/2025 7:24,,,7,0.624,0.651,
13609,Korean Journal of Chemical Engineering,from 1984 to 2025,Springer Nature,256.1115,Chemistry: General ChemistryChemical Engineering: General Chemical Engineering,Journal,1/26/2025 7:25,,2019:77;2020:75;2021:70;2022:64;2023:60,4.6,0.541,0.628,
16113,International Journal of Refrigeration,from 1978 to 2025,Elsevier,140.7007,Engineering: Building and ConstructionEngineering: Mechanical Engineering,Journal,1/26/2025 7:25,,,,,,
16396,Chemical Engineering and Technology,from 1987 to 2024,John Wiley & Sons,930.7516,Engineering: Industrial and Manufacturing EngineeringChemistry: General ChemistryChemical Engineering: General Chemical Engineering,Journal,1/26/2025 7:25,,,,,,
19700175283,Journal of Environmental and Public Health,from 2009 to 2022;(coverage discontinued in Scopus,John Wiley & Sons,1687.9805,"Medicine: Public Health; Environmental and Occupational HealthEnvironmental Science: Health, Toxicology and Mutagenesis",Journal,1/26/2025 7:25,,2017:50;2018:55;2019:66;2020:69;2021:74,4.3,0.598,0.688,
15424,Measurement: Journal of the International Measurement Confederation,from 1983 to 2025,Elsevier,263.2241,Physics and Astronomy: InstrumentationEngineering: Electrical and Electronic Engineering,Journal,1/26/2025 7:25,,,10.2,1.181,1.633,
24600,Computers and Chemical Engineering,from 1977 to 2025,Elsevier,98.1354,Chemical Engineering: General Chemical EngineeringComputer Science: Computer Science Applications,Journal,1/26/2025 7:25,,,,,,
14292,Separation and Purification Technology,from 1997 to 2025,Elsevier,1383.5866,Chemistry: Analytical ChemistryChemical Engineering: Filtration and Separation,Journal,1/26/2025 7:26,,,,,,
24158,Journal of Chemical and Engineering Data,from 1956 to 2024,American Chemical Society,21.9568,Chemical Engineering: General Chemical EngineeringChemistry: General Chemistry,Journal,1/26/2025 7:26,,,,,,
21183,Journal of Porous Media,from 1998 to 2025,Begell House,1091-028X,,Journal,1/26/2025 7:26,2019:2.3;2020:2.4;2021:2.6;2022:3;2023:3.5,2019:55;2020:52;2021:52;2022:53;2023:57,3.5,0.386,0.696,
29359,Energy and Buildings,"1970; from 1977 to 1979, from 1981 to 2025",Elsevier,378.7788,Engineering: Mechanical EngineeringEngineering: Building and ConstructionEngineering: Civil and Structural EngineeringEngineering: Electrical and Electronic Engineering,Journal,1/26/2025 7:27,,2019:96;2020:96;2021:96;2022:96;2023:95,,,,
15627,Food and Bioproducts Processing,from 1991 to 2025,Institution of Chemical Engineers,960.3085,"Agricultural and Biological Sciences: Food ScienceChemical Engineering: General Chemical EngineeringBiochemistry; Genetics and Molecular Biology: BiochemistryBiochemistry, Genetics and Molecular Biology: Biotechnology",Journal,1/26/2025 7:27,,,,,,
20586,Journal of Food Engineering,from 1982 to 2025,Elsevier,260.8774,Agricultural and Biological Sciences: Food Science,Journal,1/26/2025 7:28,,,,,,
16393,Chemical Engineering Communications,from 1973 to 1976; from 1978 to 2025,Taylor & Francis,98.6445,Chemical Engineering: General Chemical EngineeringChemistry: General Chemistry,Journal,1/26/2025 7:28,,,5.5,0.473,0.735,
12766,"Iranian Journal of Science and Technology, Transaction B: Engineering",from 1973 to 1978; from 1996 to 2011;(coverage discontinued in Scopus,Shiraz University,1028.6284,Engineering: General Engineering,Journal,1/26/2025 7:28,,,,,,
16078,Journal of Biotechnology,,,,,,1/26/2025 7:29,,,,,,
24039,Food Chemistry,from 1976 to 2025,Elsevier,308.8146,Chemistry: Analytical ChemistryAgricultural and Biological Sciences: Food Science,Journal,1/26/2025 7:29,,,16.3,1.745,1.985,
21100914527,ACS Applied Nano Materials,from 2018 to 2024,American Chemical Society,,Materials Science: General Materials Science,Journal,1/26/2025 7:30,,,,,,2574.097
26965,Journal of Molecular Liquids,from 1983 to 2025,Elsevier,167.7322,Physics and Astronomy: Condensed Matter PhysicsChemistry: SpectroscopyChemistry: Physical and Theoretical ChemistryMaterials Science: Materials ChemistryPhysics and Astronomy: Atomic and Molecular Physics; and OpticsView all,Journal,1/26/2025 7:30,2019:8.1;2020:8.4;2021:9;2022:9.7;2023:10.3,,10.3,0.918,1.136,
13866,Experimental Eye Research,from 1961 to 2025,Elsevier,14.4835,Medicine: OphthalmologyNeuroscience: Sensory SystemsNeuroscience: Cellular and Molecular Neuroscience,Journal,1/26/2025 7:30,2019:4.8;2020:4.9;2021:5.1;2022:6.1;2023:6.8,,,,,
20744,LWT,"1973; from 1984 to 1989, from 1991 to 2025",Elsevier,23.6438,Agricultural and Biological Sciences: Food Science,Journal,1/26/2025 7:30,2019:6.4;2020:6.7;2021:7.3;2022:9.6;2023:11.8,2019:90;2020:88;2021:87;2022:90;2023:94,,,,
24642,Journal of Molecular Structure,from 1967 to 2025,Elsevier,22.286,Chemistry: Inorganic ChemistryChemistry: SpectroscopyChemistry: Organic ChemistryChemistry: Analytical Chemistry,Journal,1/26/2025 7:30,,,,,,
16134,Process Biochemistry,"1950; from 1953 to 1955, from 1973 to 1975, from 1979 to 2025",Elsevier,1359.5113,Immunology and Microbiology: Applied Microbiology and BiotechnologyBiochemistry; Genetics and Molecular Biology: BiochemistryChemical Engineering: Bioengineering,Journal,1/26/2025 7:30,,2019:74;2020:73;2021:77;2022:83;2023:84,,,,
21100843238,Advanced Materials Technologies,from 2016 to 2025,John Wiley & Sons,,Engineering: Mechanics of MaterialsEngineering: Industrial and Manufacturing EngineeringMaterials Science: General Materials Science,Journal,1/26/2025 7:31,,,,,,2365-709X
21100199840,RSC Advances,from 2011 to 2024,Royal Society of Chemistry,2046.2069,Chemical Engineering: General Chemical EngineeringChemistry: General Chemistry,Journal,1/26/2025 7:31,,,,,,
25881,"JAOCS, Journal of the American Oil Chemists' Society",from 1947 to 2025,John Wiley & Sons,0003-021X,Chemical Engineering: General Chemical EngineeringChemistry: Organic Chemistry,Journal,1/26/2025 7:31,,,,,,
21955,Critical Reviews in Food Science and Nutrition,"1981; from 1983 to 1984, from 1988 to 2025",Taylor & Francis,1040.8398,Agricultural and Biological Sciences: Food ScienceEngineering: Industrial and Manufacturing Engineering,Journal,1/26/2025 7:31,2019:13.2;2020:17.2;2021:20.8;2022:23.6;2023:22.6,2019:98;2020:99;2021:99;2022:99;2023:98,22.6,1.893,2.352,
14154,Molecular Biology Reports,from 1973 to 1988; from 1990 to 2025,Springer Nature,301.4851,"Biochemistry; Genetics and Molecular Biology: GeneticsBiochemistry, Genetics and Molecular Biology: Molecular Biology",Journal,1/26/2025 7:32,,,5,0.649,0.715,
21100403124,Advanced Materials Interfaces,from 2014 to 2025,John Wiley & Sons,,Engineering: Mechanical EngineeringEngineering: Mechanics of Materials,Journal,1/26/2025 7:32,,,8.4,1.194,0.835,2196.735
24657,Chemosphere,from 1972 to 2025,Elsevier,45.6535,"Medicine: Public Health; Environmental and Occupational HealthEnvironmental Science: Health, Toxicology and MutagenesisEnvironmental Science: Environmental EngineeringEnvironmental Science: PollutionChemistry: General ChemistryView all",Journal,1/26/2025 7:32,,,,,,
25801,Carbohydrate Polymers,from 1981 to 2025,Elsevier,144.8617,Chemistry: Organic ChemistryMaterials Science: Polymers and PlasticsMaterials Science: Materials Chemistry,Journal,1/26/2025 7:32,,,,,,
21100332407,"Journal of Biomimetics, Biomaterials and Biomedical Engineering",from 2014 to 2024,Trans Tech Publications,2296.9837,Biochemistry; Genetics and Molecular Biology: BiotechnologyEngineering: Biomedical EngineeringChemical Engineering: Bioengineering,Journal,1/26/2025 7:32,,,1.4,0.167,0.274,
19700175230,"Drug Design, Development and Therapy",from 2007 to 2024,Dove Medical Press,1177.8881,"Pharmacology; Toxicology and Pharmaceutics: Pharmaceutical SciencePharmacology, Toxicology and Pharmaceutics: PharmacologyPharmacology, Toxicology and Pharmaceutics: Drug Discovery",Journal,1/26/2025 7:32,,,9,0.999,1.124,
11700154648,Tissue Engineering - Part B: Reviews,from 2008 to 2024,Mary Ann Liebert,1937.3368,Engineering: Biomedical EngineeringBiochemistry; Genetics and Molecular Biology: BiochemistryMaterials Science: BiomaterialsChemical Engineering: Bioengineering,Journal,1/26/2025 7:33,,,12.8,1.366,1.373,
26950,Journal of Colloid and Interface Science,from 1966 to 2025,Elsevier,21.9797,"Materials Science: Surfaces; Coatings and FilmsMaterials Science: Electronic, Optical and Magnetic MaterialsMaterials Science: BiomaterialsChemical Engineering: Colloid and Surface Chemistry",Journal,1/26/2025 7:33,,,,,,
21100229202,Journal of Materials Chemistry B,from 2013 to 2024,Royal Society of Chemistry,2050-750X,Engineering: Biomedical EngineeringChemistry: General ChemistryMaterials Science: General Materials Science,Journal,1/26/2025 7:33,,2019:90;2020:88;2021:90;2022:89;2023:91,,,,
21767,Progress in Neuro-Psychopharmacology and Biological Psychiatry,from 1982 to 2025,Elsevier,278.5846,Pharmacology; Toxicology and Pharmaceutics: PharmacologyNeuroscience: Biological Psychiatry,Journal,1/26/2025 7:34,2019:7.4;2020:8.1;2021:9.5;2022:10.8;2023:12,2019:86;2020:86;2021:88;2022:90;2023:91,,,,
19400158544,Probiotics and Antimicrobial Proteins,from 2009 to 2025,Springer Nature,1867.1306,"Immunology and Microbiology: MicrobiologyBiochemistry; Genetics and Molecular Biology: Molecular BiologyBiochemistry, Genetics and Molecular Biology: Molecular Medicine",Journal,1/26/2025 7:34,2019:3.8;2020:5.8;2021:7.9;2022:10.8;2023:11.3,,,,,
14131,Methods in Enzymology,"1955; 1957, from 1962 to 1964, from 1966 to 2024",Elsevier,76.6879,,Book Series,1/26/2025 7:34,2019:2.9;2020:2.6;2021:2.7;2022:2.8;2023:2.9,2019:31;2020:28;2021:26;2022:27;2023:26,2.9,0.133,0.126,
16849,Biochemical Engineering Journal,from 1998 to 2025,Elsevier,1369-703X,Environmental Science: Environmental EngineeringEngineering: Biomedical EngineeringBiochemistry; Genetics and Molecular Biology: BiotechnologyChemical Engineering: Bioengineering,Journal,1/26/2025 7:34,,2019:84;2020:82;2021:81;2022:77;2023:72,,,,
